0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1.7593320563716566,0.7106851539784488,0.9260083017481341,-0.7138131947665471,-0.5013788398705129,-0.5099883880471378,0.46661123302031104,0.4266446566060369,-0.14058895292291432,-0.4595757363405594,-0.3585792705256504,-0.4071361528692163,0.052422970132248316,0.6582367871953936,0.6900257602004131,-0.3331697065202113,0.5319368898811474,-0.31924141046068993,-0.24239699066722623,-0.059007252923945465,0.11056914180618233,-0.3001849973484257,0.26149428348073017
1.7651738898561258,0.7126746815719004,0.9082043291358631,-0.7137503445564588,-0.4787434974423214,-0.4680206909251543,0.11309790039224579,-0.10198582384957192,-0.4327793898608361,-0.05429035887575732,-0.14770091753244977,0.6246090114612898,-0.35807084816104295,0.7480931105219668,-0.09921534487541545,-0.11834857133493483,0.4339212582618887,0.09160009305047408,-0.35987496591681595,-0.038981989280757384,-0.5477457659962495,-0.35480329993974014,0.05347083931346057
2.76186080482131,-1.3068897075614951,0.8571443215156574,-0.6132837282385354,0.7652668258869837,-0.019894774541324378,-0.42948765396111127,-0.2729135924932712,-0.8176564491169879,0.5230001237711284,0.782821052459705,-0.4707749790067396,-0.25735304899872874,-0.5583872321596653,0.3493080493490374,0.0621820892651971,0.2468365358506514,-0.08525922114828165,-0.1853196058981966,-0.04713087430652049,0.0687827778417025,0.042374289964940345,0.18493610027974441
2.770948214654006,-0.3294465663040842,0.9227740687416053,0.684311265291919,0.695214450893453,-0.354538951216841,-0.11828354118280399,0.33940797424639657,0.5212064654162719,0.8086405934691369,-0.6799689041256404,0.23115765264253896,0.2453134442938574,-0.4459588924927616,-0.2371537664052648,0.5790928603248602,0.08960556380262327,-0.26020999526888483,-0.46545173406165025,-0.580276950105837,-0.07344901599226515,0.5232780320032282,-0.31923842489890836
-2.2492716759096623,-0.3690303983135472,0.9041853303403593,-0.5333149285475027,0.7689256335198377,-0.09813154837176004,0.11705515427390883,0.446916573056319,-0.8943345613445868,0.9939603218392367,0.2854153678388697,0.050849231943824486,0.20144028099463515,-0.5669750979151428,0.24480660064331408,-0.03670062544396166,-0.21095664959060342,0.02495943967007934,-0.20980556562300326,-0.01153620101373693,0.2474056577562199,-0.13869382749386144,-0.01803178559007111
2.761041675678432,-0.33651741265873897,0.9411952173060503,0.8615728171709658,-0.33461689302581815,0.7017756615496531,-0.3828020824802166,0.059057981122279495,0.3966788861058739,-0.36352805272736155,0.27883045354390973,0.13787800012819065,0.5758842572948296,0.3410065587040222,0.5127171657804338,-0.47031136924162936,-0.6298487055225372,-0.6536020791987075,-0.22535275199929233,-0.4599374161128428,0.09413763048418086,-0.6815667741500762,0.08865140132977815
-1.2393856987869565,-0.3475567788770243,0.8890147837058768,-0.5612295078123087,-0.04445878929804469,0.16249984526947958,0.1982569557817155,-0.46787828147736943,-0.691520457920619,0.5707127012380019,0.358564641881382,-0.07773724357411002,-0.08605534288931356,0.8995763763274783,-0.3667063983257322,0.38718454901134197,-0.39039759541207025,0.23222007991697358,-0.16861581244651294,-0.03414677737286699,0.5014346025697556,0.5370082900470138,0.19235848945213777
2.7567616093718113,0.7302228322109426,0.8745361976988438,-0.6886394245154838,-0.5600334362751169,-0.4158717600075107,-0.47093152510705333,-0.2154257814765833,-0.6549326704712973,0.3474619775148635,0.5621363192083187,-0.982110696350541,-0.07982746926692941,0.25390639214225313,-0.4304310658795189,0.4309971015160964,-0.1499624768690503,0.0898475202974272,-0.10536068253013603,-0.05560041782337888,-0.10131258924051015,-0.40551818519809446,-0.18256613121524315
-2.249835827110072,0.5925170893059983,0.9838618592605002,0.6103653105954681,-0.300408670562869,0.6120039494520029,-0.4906366475773465,0.5822456988179533,0.032867929507269446,-0.28175140425493805,-0.32503850180645333,-0.008851669814962857,-0.2598257492119665,0.7965232463513963,0.5417781028338784,-0.6908577828344878,-0.021147698905484798,-0.3598662013407126,-0.09709084841782477,0.743426832665639,-0.5650821766254586,0.016435770053638506,0.34403415114525315
-1.2240700775559736,-0.36501160484254064,0.9178352079581453,0.31022310072634113,0.8056697842115292,-0.1767997683555019,0.2232864733803173,-0.600733674371291,0.13313044186837614,0.40272560700195453,-0.14739594289829455,0.5590591651201919,-0.05359222390803749,0.3100385296079657,-0.46105591850792393,0.2220741989953219,0.3553570151130055,-0.44247204355937725,-0.2924808921979687,0.3212351103817316,-0.122473989842807,-0.3131849811672251,0.0947989943751742
0.7585107872967988,0.6685658265171363,0.9646887200601597,0.6749873508137274,0.07257475383650348,-0.10726441881065524,0.8369753965009233,-0.044362213926902365,-0.02871237567673527,-0.6176554853125897,-0.19283856010618916,-0.3572418866841605,-0.34545609988509,-0.26722248127123965,-0.11310414198383473,-0.058184049190456714,-0.1540084473218594,-0.20304084341647224,-0.3302899619702363,-0.5534580354577848,0.22326774653508874,-0.22045288247492045,-0.06489805069050904
1.7755128980588244,-1.2981052766686014,0.8687870157883739,-0.6695759746288533,-0.5510511651883463,-0.4902224748729628,0.23276947416953525,-0.4218134315732433,0.15903760077048706,0.1508636223671045,-0.4343909761615307,-0.13157527606571465,-0.09730919800117066,-0.39026541751354654,-0.7674291182188643,-0.4610685958542713,0.15294110810588343,-0.44590679051802734,-0.35387866096852894,-0.04336010313939011,-0.5010861047263994,0.021957300586154006,-0.08400465373510102
1.7720489398911325,-0.3126634102765988,0.9300001640645296,0.38413962932158685,-0.5534752715315804,-0.7199085357213932,-0.17203364394183587,0.06622288364996425,0.12498185759640372,0.14919356926565847,-0.5639818551941184,-0.16633102079892922,0.3089689738654799,0.595309773423289,0.07550619484321588,-0.6121775724963665,0.8836543987222227,-0.5121892813604918,-0.14806698476425928,0.766284106883559,0.16243469900413224,0.3349791949516996,0.06595072659390533
2.760671837845402,-0.30819331655522986,0.9061477870996273,-0.5984781049007748,0.8121411159938812,-0.11690700404914811,-0.3388864170833615,0.8926290024008222,-0.6455943553032953,0.028922939679821163,-0.49012378673883444,0.00839798913296436,0.4633650512156359,0.46579480471608853,-0.4720950183858103,0.13267025874859212,0.07280761918935813,0.3999547582904277,-0.24074512073678178,-0.11755873322276225,0.24693684225819845,0.12185550186891228,-0.006934432266857275
